dictionaryOrder, m71, t100, w2, 1968, 324, 33524, 36316, 472.169, 0.9265, 8248, 32, a2, 101110
parg, m2509, t52, w2, 430601, 175, 8648, 456507, 3.4468, 1.0, 418, 2518, a5, 110110
factorial, m31, t100, w2, 792, 311, 19527, 20687, 629.9032, 0.9677, 403, 18, a5, 101011
factorial, m31, t100, w2, 794, 317, 19545, 20716, 630.4839, 0.9677, 403, 18, a3, 010011
mergeSort, m226, t50, w8, 6959, 22, 10599, 17681, 46.8982, 0.9336, 1900, 129, a2, 111010
insertSort, m108, t50, w4, 2409, 147, 12352, 14979, 114.3704, 0.9444, 1900, 40, a3, 001010
mergeSort, m226, t50, w2, 10559, 164, 68918, 80352, 304.9469, 0.9336, 1900, 129, a2, 011111
genPassword, m49, t100, w2, 1482, 319, 5548, 7413, 113.2245, 0.8367, 398, 63, a3, 110010
insertSort, m108, t50, w4, 2368, 156, 12320, 15032, 114.0741, 0.9444, 1900, 40, a3, 011111
insertSort, m108, t50, w2, 3561, 159, 24453, 28550, 226.4167, 0.92, 1900, 40, a5, 111111
genPassword, m49, t100, w8, 977, 39, 908, 1998, 18.5306, 0.8367, 398, 63, a4, 101010
squareMatrix, m182, t50, w4, 4699, 148, 22936, 28126, 126.022, 1.0, 903, 72, a5, 010111
dictionaryOrder, m71, t100, w2, 1923, 326, 33688, 36228, 474.4789, 0.9265, 8248, 32, a3, 100111
parg, m2509, t52, w8, 432146, 20, 827, 433589, 0.3296, 1.0, 418, 2518, a3, 101010
factorial, m31, t100, w2, 808, 323, 19539, 20733, 630.2903, 0.9677, 403, 18, a2, 011011
parg, m2509, t52, w2, 427089, 175, 8657, 446678, 3.4504, 1.0, 418, 2518, a4, 111111
factorial, m31, t100, w2, 779, 315, 19559, 20714, 630.9355, 0.9677, 403, 18, a5, 000010
parg, m2509, t52, w4, 425742, 54, 2585, 432076, 1.0303, 1.0, 418, 2518, a3, 111111
squareMatrix, m182, t50, w4, 4632, 146, 23137, 27994, 127.1264, 1.0, 903, 72, a3, 000010
insertSort, m108, t50, w8, 2384, 23, 6302, 8779, 58.3519, 0.9444, 1900, 40, a3, 100010
huffmanCodingEff, m199, t50, w2, 15188, 157, 40666, 57251, 204.3518, 0.849, 1874, 239, a4, 100110
parg, m2509, t52, w8, 434354, 19, 819, 435806, 0.3264, 1.0, 418, 2518, a5, 101010
genPassword, m49, t100, w2, 1502, 319, 5547, 7434, 113.2041, 0.8367, 398, 63, a3, 100011
anagram, m60, t100, w8, 1002, 38, 5002, 6387, 83.3667, 0.9286, 1370, 37, a2, 100110
squareMatrix, m182, t50, w4, 4676, 155, 23121, 28033, 127.0385, 1.0, 903, 72, a3, 000011
insertSort, m108, t50, w4, 2321, 51, 12277, 14725, 113.6759, 0.9444, 1900, 40, a4, 111010
squareMatrix, m182, t50, w8, 4754, 21, 10350, 15209, 56.8681, 1.0, 903, 72, a2, 110011
huffmanCoding, m314, t50, w8, 18374, 20, 15369, 35235, 48.9459, 0.9279, 1874, 318, a3, 101110
parg, m2509, t52, w4, 425411, 52, 2652, 444177, 1.057, 1.0, 418, 2518, a5, 101110
huffmanCoding, m314, t50, w4, 18049, 136, 33999, 52364, 108.2771, 0.9013, 1874, 318, a4, 011011
bubbleSort, m113, t50, w2, 3649, 163, 219210, 223601, 1939.9115, 0.9182, 1900, 41, a4, 010111
factorial, m31, t100, w2, 783, 325, 19564, 20726, 631.0968, 0.9677, 403, 18, a4, 000011
anagram, m60, t100, w8, 1046, 286, 5002, 6433, 83.3667, 0.9286, 1370, 37, a3, 000111
squareMatrix, m182, t50, w4, 4632, 49, 23109, 27878, 126.9725, 1.0, 903, 72, a2, 110011
primes, m68, t100, w2, 1701, 323, 7220, 9592, 106.1765, 0.8793, 398, 30, a3, 100111
anagram, m60, t100, w4, 1026, 99, 5002, 6283, 83.3667, 0.9286, 1370, 37, a2, 101111
squareMatrix, m182, t50, w4, 4888, 136, 22770, 27879, 125.1099, 1.0, 903, 72, a5, 010010
squareMatrix, m182, t50, w4, 4604, 49, 23128, 28850, 127.0769, 1.0, 903, 72, a3, 111110
insertSort, m108, t50, w4, 2354, 148, 12432, 15006, 115.1111, 0.9444, 1900, 40, a5, 000010
factorial, m31, t100, w2, 783, 330, 19585, 20886, 631.7742, 0.9677, 403, 18, a2, 010111
parg, m2509, t52, w2, 432960, 168, 8598, 458241, 3.4269, 1.0, 418, 2518, a2, 001110
mergeSort, m226, t50, w2, 10243, 161, 68331, 78828, 302.3496, 0.9336, 1900, 129, a3, 001010
add, m12, t100, w2, 269, 326, 356, 1079, 29.6667, 0.9167, 583, 13, a2, 000110
squareMatrix, m182, t50, w8, 4737, 137, 10310, 15492, 56.6484, 1.0, 903, 72, a3, 000111
selectSort, m92, t50, w4, 2017, 150, 15008, 17388, 163.1304, 0.9101, 1900, 45, a2, 001111
squareMatrix, m182, t50, w4, 4661, 49, 23174, 27961, 127.3297, 1.0, 903, 72, a2, 101010
transpose, m149, t50, w4, 3803, 51, 20892, 24831, 140.2148, 0.8993, 903, 40, a3, 110010
huffmanCodingEff, m199, t50, w2, 15325, 159, 40755, 56935, 204.799, 0.849, 1874, 239, a2, 111111
primes, m68, t100, w2, 1749, 320, 7260, 9769, 106.7647, 0.8793, 398, 30, a3, 011110
factorial, m31, t100, w8, 515, 38, 5089, 5710, 164.1613, 0.9677, 403, 18, a3, 101011
transpose, m149, t50, w8, 3927, 22, 10122, 14626, 67.9329, 0.9054, 903, 40, a3, 110111
squareMatrix, m182, t50, w4, 4675, 51, 23148, 27955, 127.1868, 1.0, 903, 72, a2, 110010
parg, m2509, t52, w8, 435405, 140, 6005, 442157, 2.3934, 1.0, 418, 2518, a4, 000010
factorial, m31, t100, w2, 801, 322, 19557, 20930, 630.871, 0.9677, 403, 18, a2, 101110
anagram, m60, t100, w8, 1009, 286, 5002, 6396, 83.3667, 0.9286, 1370, 37, a2, 001111
selectSort, m92, t50, w2, 3027, 163, 40320, 44072, 438.2609, 0.9101, 1900, 45, a3, 100110
anagram, m60, t100, w8, 1105, 48, 5002, 6257, 83.3667, 0.9286, 1370, 37, a2, 110111
maxArrSumNeg, m112, t50, w8, 2667, 21, 10236, 13445, 91.3929, 0.9358, 1910, 63, a3, 101110
genPassword, m49, t100, w2, 1465, 319, 5536, 7383, 112.9796, 0.8367, 398, 63, a5, 010010
dictionaryOrder, m71, t100, w4, 1178, 298, 11631, 13580, 163.8169, 0.9265, 8248, 32, a2, 011110
factorial, m31, t100, w4, 512, 102, 7035, 7792, 226.9355, 0.9677, 403, 18, a3, 111111
genPassword, m49, t100, w4, 1022, 95, 1879, 3063, 38.3469, 0.8367, 398, 63, a4, 101010
mergeSort, m226, t50, w2, 10349, 157, 68155, 79403, 301.5708, 0.9336, 1900, 129, a4, 011111
parg, m2509, t52, w4, 428805, 172, 2656, 432237, 1.0586, 1.0, 418, 2518, a5, 011011
parg, m2509, t52, w4, 434376, 54, 2596, 437661, 1.0347, 1.0, 418, 2518, a5, 100011
factorial, m31, t100, w8, 485, 40, 5078, 5745, 163.8065, 0.9677, 403, 18, a3, 110111
genPassword, m49, t100, w8, 982, 38, 908, 1994, 18.5306, 0.8367, 398, 63, a2, 100010
mergeSort, m226, t50, w8, 6984, 21, 10512, 17898, 46.5133, 0.9336, 1900, 129, a2, 111111
genPassword, m49, t100, w2, 1513, 314, 5585, 7476, 113.9796, 0.8367, 398, 63, a5, 101010
mergeSort, m226, t50, w4, 6791, 51, 22949, 29887, 101.5442, 0.9336, 1900, 129, a5, 101010
parg, m2509, t52, w2, 437882, 174, 8647, 447298, 3.4464, 1.0, 418, 2518, a2, 010011
primes, m68, t100, w4, 1106, 102, 2520, 3897, 37.0588, 0.8793, 398, 30, a2, 110111
transpose, m149, t50, w2, 5847, 158, 62330, 68424, 418.3221, 0.8993, 903, 40, a2, 101011
add, m12, t100, w2, 275, 309, 437, 1079, 36.4167, 0.9167, 583, 13, a5, 101010
primes, m68, t100, w2, 1740, 313, 7209, 9633, 106.0147, 0.8793, 398, 30, a3, 010111
anagram, m60, t100, w4, 1033, 307, 5003, 6494, 83.3833, 0.9286, 1370, 37, a3, 011111
factorial, m31, t100, w2, 778, 317, 19593, 20875, 632.0323, 0.9677, 403, 18, a2, 110111
parg, m2509, t52, w4, 427473, 172, 2769, 434016, 1.1036, 1.0, 418, 2518, a4, 011111
factorial, m31, t100, w2, 1667, 322, 19533, 21580, 630.0968, 0.9677, 403, 18, a3, 010000
transpose, m149, t50, w2, 5816, 158, 62410, 68474, 418.8591, 0.8993, 903, 40, a5, 110010
longestIncrease, m114, t50, w2, 5055, 9987, 134561, 150319, 1180.3596, 0.9196, 1946, 70, a4, 010110
mergeSort, m226, t50, w4, 6850, 154, 23028, 30126, 101.8938, 0.9336, 1900, 129, a2, 000010
factorial, m31, t100, w4, 500, 319, 7048, 7926, 227.3548, 0.9677, 403, 18, a2, 011010
selectSort, m92, t50, w8, 1983, 152, 5870, 8246, 63.8043, 0.9101, 1900, 45, a3, 011111
bubbleSort, m113, t50, w2, 3658, 162, 213536, 217926, 1889.6991, 0.9182, 1900, 41, a3, 001111
dictionaryOrder, m71, t100, w2, 3587, 326, 33577, 37790, 472.9155, 0.9265, 8248, 32, a3, 101101
minProd, m181, t50, w4, 4428, 50, 5345, 9899, 29.5304, 0.7845, 1946, 72, a3, 100010
selectSort, m92, t50, w2, 3058, 159, 40210, 43793, 437.0652, 0.9101, 1900, 45, a2, 010111
factorial, m31, t100, w4, 496, 309, 7034, 8088, 226.9032, 0.9677, 403, 18, a2, 000110
transpose, m149, t50, w2, 5726, 159, 62065, 68789, 416.5436, 0.8993, 903, 40, a4, 001111
add, m12, t100, w2, 283, 317, 398, 1044, 33.1667, 0.9167, 583, 13, a3, 000011
longestIncrease, m114, t50, w2, 4880, 9556, 132613, 147720, 1163.2719, 0.9196, 1946, 70, a3, 000111
quickSort, m127, t50, w8, 4738, 133, 15006, 20329, 118.1575, 0.9603, 1900, 56, a2, 011111
minProd, m181, t50, w4, 4386, 53, 5319, 9845, 29.3867, 0.7845, 1946, 72, a3, 111011
parg, m2509, t52, w4, 427736, 50, 2632, 446193, 1.049, 1.0, 418, 2518, a5, 100110
parg, m2509, t52, w8, 435932, 142, 816, 437498, 0.3252, 1.0, 418, 2518, a2, 000011
selectSort, m92, t50, w8, 2061, 23, 5824, 8043, 63.3043, 0.9101, 1900, 45, a2, 101111
mergeSort, m226, t50, w8, 7030, 21, 10619, 17760, 46.9867, 0.9336, 1900, 129, a3, 100011
factorial, m31, t100, w2, 1579, 311, 19538, 21489, 630.2581, 0.9677, 403, 18, a2, 011001
anagram, m60, t100, w4, 1067, 102, 5003, 6320, 83.3833, 0.9286, 1370, 37, a2, 111111
quickSort, m127, t50, w4, 4499, 154, 27892, 33306, 219.622, 0.9603, 1900, 56, a2, 010110
genPassword, m49, t100, w2, 1481, 320, 5562, 7431, 113.5102, 0.8367, 398, 63, a2, 110011
mergeSort, m226, t50, w2, 10178, 157, 68205, 78635, 301.792, 0.9336, 1900, 129, a5, 000011
squareMatrix, m182, t50, w4, 4739, 52, 22712, 27780, 124.7912, 1.0, 903, 72, a5, 100111
huffmanCoding, m314, t50, w4, 18050, 161, 34329, 52715, 109.328, 0.9013, 1874, 318, a5, 000011
maxArrSumNeg, m112, t50, w4, 2664, 49, 20527, 23935, 183.2768, 0.9358, 1910, 63, a2, 101110
factorial, m31, t100, w2, 780, 325, 19699, 20868, 635.4516, 0.9677, 403, 18, a2, 001011
insertSort, m108, t50, w4, 2378, 51, 12341, 14839, 114.2685, 0.9444, 1900, 40, a2, 110010
parg, m2509, t52, w4, 429095, 157, 2722, 435542, 1.0849, 1.0, 418, 2518, a4, 001111
parg, m2509, t52, w8, 434719, 23, 1310, 447333, 0.5221, 1.0, 418, 2518, a4, 101110
factorial, m31, t100, w8, 515, 41, 5257, 5876, 169.5806, 0.9677, 403, 18, a5, 101010
huffmanCodingEff, m199, t50, w8, 10237, 144, 5977, 17305, 30.0352, 0.849, 1874, 239, a3, 011110
huffmanCodingEff, m199, t50, w8, 10234, 146, 6003, 17132, 30.1658, 0.849, 1874, 239, a2, 000111
parg, m2509, t52, w8, 432760, 19, 5583, 438963, 2.2252, 1.0, 418, 2518, a2, 111010
huffmanCoding, m314, t50, w8, 18872, 147, 15316, 35781, 48.7771, 0.9279, 1874, 318, a3, 000110
parg, m2509, t52, w4, 426687, 165, 2658, 445035, 1.0594, 1.0, 418, 2518, a5, 011110
transpose, m149, t50, w2, 5796, 159, 62031, 68796, 416.3154, 0.8993, 903, 40, a4, 101111
minProd, m181, t50, w2, 6655, 163, 15759, 23177, 87.0663, 0.8659, 1946, 72, a3, 010111
squareMatrix, m182, t50, w4, 4667, 145, 22752, 27911, 125.011, 1.0, 903, 72, a5, 000111
squareMatrix, m182, t50, w4, 4667, 51, 23129, 28903, 127.0824, 1.0, 903, 72, a2, 111110
squareMatrix, m182, t50, w4, 4652, 50, 23192, 27979, 127.4286, 1.0, 903, 72, a2, 111011
maxArrSumNeg, m112, t50, w4, 2698, 52, 20503, 23942, 183.0625, 0.9358, 1910, 63, a2, 100110
mergeSort, m226, t50, w4, 6828, 50, 22855, 30046, 101.1283, 0.9336, 1900, 129, a3, 111111
parg, m2509, t52, w4, 428162, 173, 2649, 444647, 1.0558, 1.0, 418, 2518, a5, 000110
parg, m2509, t52, w2, 429633, 172, 8711, 455351, 3.4719, 1.0, 418, 2518, a3, 101110
transpose, m149, t50, w4, 3755, 148, 20903, 24895, 140.2886, 0.8993, 903, 40, a2, 010010
squareMatrix, m182, t50, w4, 4753, 51, 23071, 28123, 126.7637, 1.0, 903, 72, a3, 110111
longestIncrease, m114, t50, w8, 3250, 2297, 24550, 30686, 215.3509, 0.9196, 1946, 70, a2, 100110
insertSort, m108, t50, w4, 2388, 48, 12418, 14922, 114.9815, 0.9444, 1900, 40, a4, 101010
factorial, m31, t100, w2, 747, 320, 19609, 20737, 632.5484, 0.9677, 403, 18, a4, 111010
anagram, m60, t100, w2, 1582, 304, 8163, 10112, 136.05, 0.8667, 1370, 37, a4, 011011
insertSort, m108, t50, w8, 2315, 24, 6309, 8735, 58.4167, 0.9444, 1900, 40, a3, 101010
selectSort, m92, t50, w8, 2040, 21, 5863, 8356, 63.7283, 0.9101, 1900, 45, a3, 101110
insertSort, m108, t50, w4, 2376, 148, 12343, 15112, 114.287, 0.9444, 1900, 40, a2, 000111
factorial, m31, t100, w2, 772, 313, 19610, 20904, 632.5806, 0.9677, 403, 18, a3, 000111
selectSort, m92, t50, w4, 2000, 147, 15008, 17363, 163.1304, 0.9101, 1900, 45, a3, 010111
mergeSort, m226, t50, w2, 10384, 160, 68707, 79343, 304.0133, 0.9336, 1900, 129, a5, 011010
primes, m68, t100, w2, 1744, 318, 7215, 9726, 106.1029, 0.8793, 398, 30, a2, 011110
dictionaryOrder, m71, t100, w4, 1158, 101, 11621, 13287, 163.6761, 0.9265, 8248, 32, a3, 111111
longestIncrease, m114, t50, w8, 3172, 2305, 24595, 30675, 215.7456, 0.9196, 1946, 70, a3, 101110
add, m12, t100, w2, 282, 325, 412, 1072, 34.3333, 0.9167, 583, 13, a3, 111011
insertSort, m108, t50, w8, 2416, 20, 6312, 8820, 58.4444, 0.9444, 1900, 40, a2, 100010
parg, m2509, t52, w2, 433101, 178, 8569, 442431, 3.4153, 1.0, 418, 2518, a5, 001011
parg, m2509, t52, w2, 429926, 174, 8750, 439452, 3.4874, 1.0, 418, 2518, a3, 101010
anagram, m60, t100, w2, 1583, 325, 8192, 10156, 136.5333, 0.8667, 1370, 37, a3, 101011
mergeSort, m226, t50, w2, 10302, 162, 68005, 79842, 300.9071, 0.9336, 1900, 129, a4, 101110
parg, m2509, t52, w2, 432391, 172, 8634, 441789, 3.4412, 1.0, 418, 2518, a5, 101011
bubbleSort, m113, t50, w2, 7422, 160, 212539, 220649, 1880.8761, 0.9182, 1900, 41, a2, 010101
longestIncrease, m114, t50, w4, 3161, 3463, 46922, 53641, 411.5965, 0.9035, 1946, 70, a4, 101010
anagram, m60, t100, w2, 1586, 323, 8172, 10139, 136.2, 0.8667, 1370, 37, a4, 100010
mergeSort, m226, t50, w4, 6898, 47, 22847, 29888, 101.0929, 0.9336, 1900, 129, a4, 111011
mergeSort, m226, t50, w8, 6975, 146, 10564, 17777, 46.7434, 0.9336, 1900, 129, a2, 011010
insertSort, m108, t50, w2, 3633, 160, 24613, 28771, 227.8981, 0.92, 1900, 40, a5, 010111
factorial, m31, t100, w2, 764, 320, 19592, 20909, 632, 0.9677, 403, 18, a3, 001110
anagram, m60, t100, w4, 1012, 101, 5002, 6266, 83.3667, 0.9286, 1370, 37, a2, 110111
insertSort, m108, t50, w4, 2342, 149, 12346, 14907, 114.3148, 0.9444, 1900, 40, a2, 011011
parg, m2509, t52, w4, 426241, 51, 2580, 429493, 1.0283, 1.0, 418, 2518, a3, 111011
anagram, m60, t100, w2, 1593, 318, 8145, 10111, 135.75, 0.8667, 1370, 37, a2, 100010
parg, m2509, t52, w2, 437777, 174, 8774, 447327, 3.497, 1.0, 418, 2518, a2, 100010
factorial, m31, t100, w2, 801, 314, 19603, 20772, 632.3548, 0.9677, 403, 18, a5, 101010
anagram, m60, t100, w2, 1581, 310, 8089, 10041, 134.8167, 0.8667, 1370, 37, a2, 000011
quickSort, m127, t50, w4, 4508, 48, 27887, 32785, 219.5827, 0.9603, 1900, 56, a2, 111111
mergeSort, m226, t50, w2, 10551, 149, 68403, 80391, 302.6681, 0.9336, 1900, 129, a2, 001110
mergeSort, m226, t50, w2, 10231, 165, 68070, 79147, 301.1947, 0.9336, 1900, 129, a4, 111111
selectSort, m92, t50, w4, 2079, 149, 15008, 17450, 163.1304, 0.9101, 1900, 45, a2, 011111
mergeSort, m226, t50, w4, 7287, 154, 23038, 30889, 101.9381, 0.9336, 1900, 129, a2, 000111
huffmanCodingEff, m199, t50, w2, 15510, 158, 40919, 57808, 205.6231, 0.849, 1874, 239, a2, 100110
bubbleSort, m113, t50, w2, 7553, 165, 213948, 222140, 1893.3451, 0.9182, 1900, 41, a2, 011101
selectSort, m92, t50, w2, 3071, 161, 40042, 43618, 435.2391, 0.9101, 1900, 45, a2, 111111
squareMatrix, m182, t50, w4, 4668, 146, 23078, 28346, 126.8022, 1.0, 903, 72, a3, 010111
mergeSort, m226, t50, w2, 10803, 166, 68870, 81198, 304.7345, 0.9336, 1900, 129, a3, 000110
squareMatrix, m182, t50, w8, 4706, 20, 10319, 15331, 56.6978, 1.0, 903, 72, a3, 101111
anagram, m60, t100, w2, 1563, 319, 8170, 10114, 136.1667, 0.8667, 1370, 37, a2, 011010
transpose, m149, t50, w2, 5778, 158, 62514, 68535, 419.557, 0.8993, 903, 40, a5, 111010
bubbleSort, m113, t50, w2, 7417, 160, 215815, 224194, 1909.8673, 0.9182, 1900, 41, a3, 110100
parg, m2509, t52, w8, 433917, 20, 816, 435351, 0.3252, 1.0, 418, 2518, a3, 111011
mergeSort, m226, t50, w8, 6997, 22, 10542, 17655, 46.646, 0.9336, 1900, 129, a3, 101010
dictionaryOrder, m71, t100, w2, 1937, 330, 33552, 36331, 472.5634, 0.9265, 8248, 32, a3, 101110
huffmanCodingEff, m199, t50, w8, 10720, 23, 6040, 17337, 30.3518, 0.849, 1874, 239, a3, 111111
mergeSort, m226, t50, w4, 6778, 52, 22822, 30960, 100.9823, 0.9336, 1900, 129, a3, 111110
bubbleSort, m113, t50, w2, 7390, 167, 215360, 223753, 1905.8407, 0.9182, 1900, 41, a2, 000100
selectSort, m92, t50, w2, 3055, 160, 40070, 43884, 435.5435, 0.9101, 1900, 45, a3, 001110
dictionaryOrder, m71, t100, w4, 1155, 308, 11753, 13701, 165.5352, 0.9265, 8248, 32, a2, 000110
factorial, m31, t100, w2, 784, 318, 19596, 20909, 632.129, 0.9677, 403, 18, a3, 001111
parg, m2509, t52, w8, 437710, 22, 263, 439753, 0.1048, 1.0, 418, 2518, a5, 111111
factorial, m31, t100, w2, 1610, 321, 19542, 21537, 630.3871, 0.9677, 403, 18, a3, 010001
factorial, m31, t100, w4, 523, 98, 7039, 7724, 227.0645, 0.9677, 403, 18, a3, 110011
anagram, m60, t100, w8, 1024, 42, 5001, 6165, 83.35, 0.9286, 1370, 37, a3, 100111
bubbleSort, m113, t50, w4, 2471, 53, 76906, 80224, 680.5841, 0.9182, 1900, 41, a3, 100110
massive, m49, t60, w4, 1851, 38272, 61599, 101766, 1257.1224, 1.0, 169, 13, a5, 111000
mergeSort, m226, t50, w4, 6813, 49, 22863, 29823, 101.1637, 0.9336, 1900, 129, a4, 101010
mergeSort, m226, t50, w4, 6845, 51, 22883, 29867, 101.2522, 0.9336, 1900, 129, a4, 111010
factorial, m31, t100, w2, 797, 331, 19569, 20759, 631.2581, 0.9677, 403, 18, a3, 101010
mergeSort, m226, t50, w2, 10159, 162, 68061, 78480, 301.1549, 0.9336, 1900, 129, a4, 111011
primes, m68, t100, w2, 1755, 319, 7204, 9576, 105.9412, 0.8793, 398, 30, a2, 001111
bubbleSort, m113, t50, w4, 2441, 157, 77387, 80209, 684.8407, 0.9182, 1900, 41, a3, 001111
parg, m2509, t52, w8, 433214, 21, 1044, 434882, 0.4161, 1.0, 418, 2518, a4, 111010
squareMatrix, m182, t50, w4, 4695, 49, 23142, 27971, 127.1538, 1.0, 903, 72, a4, 101010
parg, m2509, t52, w8, 434967, 24, 823, 437570, 0.328, 1.0, 418, 2518, a3, 110111
transpose, m149, t50, w4, 3814, 145, 20889, 24937, 140.1946, 0.8993, 903, 40, a2, 001010
parg, m2509, t52, w8, 434211, 143, 1447, 437575, 0.5767, 1.0, 418, 2518, a4, 011111
bubbleSort, m113, t50, w2, 7447, 160, 216401, 224827, 1915.0531, 0.9182, 1900, 41, a2, 110100
insertSort, m108, t50, w4, 2339, 148, 12374, 14938, 114.5741, 0.9444, 1900, 40, a2, 001010
anagram, m60, t100, w2, 1594, 317, 8156, 10128, 135.9333, 0.8667, 1370, 37, a5, 001011
squareMatrix, m182, t50, w4, 4617, 50, 23172, 27916, 127.3187, 1.0, 903, 72, a5, 101010
mergeSort, m226, t50, w2, 10159, 163, 68107, 78525, 301.3584, 0.9336, 1900, 129, a3, 110010
transpose, m149, t50, w2, 5841, 153, 62436, 68521, 419.0336, 0.8993, 903, 40, a2, 111010
huffmanCoding, m314, t50, w4, 18006, 156, 34278, 52613, 109.1656, 0.9013, 1874, 318, a3, 010010
transpose, m149, t50, w8, 3764, 144, 10122, 14517, 67.9329, 0.9054, 903, 40, a3, 001111
primes, m68, t100, w2, 1786, 317, 7208, 9755, 106, 0.8793, 398, 30, a2, 110110
primes, m68, t100, w2, 1810, 317, 7169, 9742, 105.4265, 0.8793, 398, 30, a2, 101110
factorial, m31, t100, w4, 517, 97, 7046, 7713, 227.2903, 0.9677, 403, 18, a2, 111011
parg, m2509, t52, w2, 430859, 169, 8684, 440297, 3.4611, 1.0, 418, 2518, a2, 001011
huffmanCodingEff, m199, t50, w4, 9868, 146, 13738, 24387, 69.0352, 0.849, 1874, 239, a2, 010111
mergeSort, m226, t50, w4, 6811, 50, 22886, 29838, 101.2655, 0.9336, 1900, 129, a2, 101010
squareMatrix, m182, t50, w4, 4620, 148, 23261, 28116, 127.8077, 1.0, 903, 72, a5, 011011
squareMatrix, m182, t50, w8, 4869, 121, 10387, 15665, 57.0714, 1.0, 903, 72, a3, 001111
squareMatrix, m182, t50, w4, 4675, 153, 23179, 28091, 127.3571, 1.0, 903, 72, a3, 011011
primes, m68, t100, w2, 1774, 317, 7205, 9651, 105.9559, 0.8793, 398, 30, a2, 000111
minProd, m181, t50, w4, 4491, 157, 5276, 10002, 29.1492, 0.7845, 1946, 72, a2, 000010
factorial, m31, t100, w2, 779, 322, 19534, 20903, 630.129, 0.9677, 403, 18, a3, 101110
insertSort, m108, t50, w4, 2346, 50, 12382, 14855, 114.6481, 0.9444, 1900, 40, a3, 111010
minProd, m181, t50, w2, 6701, 157, 15843, 23776, 87.5304, 0.8659, 1946, 72, a2, 010110
transpose, m149, t50, w8, 3903, 20, 10122, 14747, 67.9329, 0.9054, 903, 40, a2, 111110
parg, m2509, t52, w4, 426603, 53, 2592, 432935, 1.0331, 1.0, 418, 2518, a2, 111111
factorial, m31, t100, w2, 777, 320, 19702, 20858, 635.5484, 0.9677, 403, 18, a4, 001010
mergeSort, m226, t50, w4, 6864, 51, 22827, 29842, 101.0044, 0.9336, 1900, 129, a2, 101011
factorial, m31, t100, w4, 518, 100, 7066, 7748, 227.9355, 0.9677, 403, 18, a2, 110010
anagram, m60, t100, w4, 1036, 303, 5002, 6489, 83.3667, 0.9286, 1370, 37, a2, 000111
mergeSort, m226, t50, w2, 10220, 162, 68591, 79070, 303.5, 0.9336, 1900, 129, a2, 010011
longestIncrease, m114, t50, w2, 4934, 9826, 132404, 147709, 1161.4386, 0.9196, 1946, 70, a4, 100111
parg, m2509, t52, w4, 427320, 56, 2608, 430598, 1.0395, 1.0, 418, 2518, a4, 101010
minProd, m181, t50, w2, 6646, 161, 15792, 23154, 87.2486, 0.8659, 1946, 72, a2, 110111
minProd, m181, t50, w2, 6655, 167, 15798, 23222, 87.2818, 0.8659, 1946, 72, a4, 110111
longestIncrease, m114, t50, w8, 3177, 2288, 24645, 30697, 216.1842, 0.9196, 1946, 70, a3, 100110
transpose, m149, t50, w2, 5820, 158, 62370, 68432, 418.5906, 0.8993, 903, 40, a3, 011010
selectSort, m92, t50, w2, 3146, 164, 40239, 44131, 437.3804, 0.9101, 1900, 45, a4, 000110
add, m12, t100, w2, 286, 314, 420, 1070, 35, 0.9167, 583, 13, a2, 000011
transpose, m149, t50, w4, 3718, 155, 20912, 24873, 140.349, 0.8993, 903, 40, a3, 000010
factorial, m31, t100, w2, 803, 323, 19530, 20913, 630, 0.9677, 403, 18, a3, 110110
add, m12, t100, w2, 269, 313, 428, 1066, 35.6667, 0.9167, 583, 13, a5, 100011
squareMatrix, m182, t50, w8, 4701, 22, 10319, 15368, 56.6978, 1.0, 903, 72, a2, 101111
squareMatrix, m182, t50, w8, 4695, 22, 10316, 15822, 56.6813, 1.0, 903, 72, a2, 111110
parg, m2509, t52, w8, 433573, 136, 821, 436272, 0.3272, 1.0, 418, 2518, a2, 011111
mergeSort, m226, t50, w8, 6930, 21, 10556, 17603, 46.708, 0.9336, 1900, 129, a2, 110011
bubbleSort, m113, t50, w2, 3621, 160, 213490, 218056, 1889.292, 0.9182, 1900, 41, a3, 100110
bubbleSort, m113, t50, w2, 7466, 162, 217348, 225800, 1923.4336, 0.9182, 1900, 41, a4, 000100
insertSort, m108, t50, w4, 2358, 49, 12360, 14962, 114.4444, 0.9444, 1900, 40, a2, 111111
factorial, m31, t100, w4, 529, 299, 7037, 7988, 227, 0.9677, 403, 18, a3, 000111
huffmanCoding, m314, t50, w4, 19252, 49, 34580, 54085, 110.1274, 0.9013, 1874, 318, a5, 100011
longestIncrease, m114, t50, w4, 3181, 3474, 48861, 55611, 428.6053, 0.9035, 1946, 70, a5, 101011
insertSort, m108, t50, w8, 2366, 22, 6309, 8767, 58.4167, 0.9444, 1900, 40, a2, 111011
parg, m2509, t52, w8, 446175, 20, 816, 447626, 0.3252, 1.0, 418, 2518, a5, 100011
bubbleSort, m113, t50, w4, 2447, 145, 77152, 80564, 682.7611, 0.9182, 1900, 41, a3, 001110
squareMatrix, m182, t50, w4, 4791, 149, 23183, 28206, 127.3791, 1.0, 903, 72, a2, 000010
parg, m2509, t52, w8, 433633, 21, 822, 435082, 0.3276, 1.0, 418, 2518, a2, 110011
dictionaryOrder, m71, t100, w2, 1914, 328, 34265, 37023, 482.6056, 0.9265, 8248, 32, a3, 010110
